ArtistId,TrackId,Created,Modified
1FpaGPvfIGzmyBmbFIQ2lu,7CqAdXVblEgq1DuWMoiPNb,2020-04-24 21:17:50.0147037,2020-04-24 21:17:50.0147049
1FpaGPvfIGzmyBmbFIQ2lu,7dg2nKsqlZDRK0oluravMj,2020-04-27 06:48:38.7879879,2020-04-27 06:48:38.7879891
1FpaGPvfIGzmyBmbFIQ2lu,7iWzvbY3bH5XCjPyJ8xYLG,2019-04-29 13:11:22.7275363,2019-04-29 13:11:22.7275363
1FpaGPvfIGzmyBmbFIQ2lu,7mVVAgbhWuVvOEFD6nMqLE,2020-04-27 06:48:38.8081350,2020-04-27 06:48:38.8081362
1fpemL1wk3ZyXVfpzlVEkL,30jCpDnzfL3rYdPGYZfwUp,2019-07-25 23:20:11.8580296,2019-07-25 23:20:11.8580297
1fpemL1wk3ZyXVfpzlVEkL,4PTPZeJlK1rYlYr6bf11hk,2019-03-02 03:13:41.2905495,2019-03-02 03:13:41.2905496
1FpxWLEKhs3fsDL1fXDBHl,2ydcSq4NJ2U4TQKnxyyI6M,2019-01-25 01:15:15.0922618,2019-01-25 01:15:15.0922618
1fQDzf4lnUF4DYngrLJH0m,2TwetWnzg5pbPftIMhBQHz,2020-04-21 17:51:49.2941236,2020-04-21 17:51:49.2941250
1fQDzf4lnUF4DYngrLJH0m,5FWPdgtQACI6DPE2CBPUpm,2020-03-04 02:51:28.4092322,2020-03-04 02:51:28.4092335
1fQDzf4lnUF4DYngrLJH0m,5TVHAlsU1a2Z5NjqBPG3SI,2020-06-11 14:58:06.2969175,2020-06-11 14:58:06.2969190
1fQDzf4lnUF4DYngrLJH0m,5VcUQLNAU2MKyb9i7n0o6P,2020-02-23 00:44:00.8495197,2020-02-23 00:44:00.8495210
1fqHLAKthJsVYcukjFrroK,2XRqhe4lmCQVaUWawR5wRo,2020-04-29 10:54:11.6431934,2020-04-29 10:54:11.6431945
1FqqOl9itIUpXr4jZPIVoT,0jrdWPwYjUZvqfJcwE8ddh,2020-03-21 18:44:07.3766268,2020-03-21 18:44:07.3766279
1FqqOl9itIUpXr4jZPIVoT,65jrjEhWfAvysKfnojk1i0,2019-01-25 01:20:07.6398090,2019-01-25 01:20:07.6398091
1FqqOl9itIUpXr4jZPIVoT,7tFLaiHXjsyg8oV9rGIYOs,2020-02-12 10:45:27.2302698,2020-02-12 10:45:27.2302710
1fQWUHoSWhlrc9rmHi2xnE,6R1ZFbIXQF1BNX9RYKEg9z,2019-07-25 08:45:08.7571351,2019-07-25 08:45:08.7571351
1fsxJqH37kggztL1BV2UL4,0FVjoVuzat6WpMZ94Zn4Cj,2019-05-28 23:31:20.4612271,2019-05-28 23:31:20.4612271
1fSzW5cXBmquli5laFnoGY,5wFZTk08YJme74WYjauDzp,2020-06-20 09:51:28.2762494,2020-06-20 09:51:28.2762510
1FTBjo6ovfmw3HWkD8sZTs,1F7vUCER63VfNzvZKTi2pn,2019-03-22 01:00:17.3204940,2019-03-22 01:00:17.3204941
1ftEZp05l2lczXUxg27fyK,21kPW52xMAYPEQPTmRMaJ2,2019-01-25 01:14:11.6696731,2019-01-25 01:14:11.6696732
1FTn5osUbCr8n7WgYmbK5m,0wXlOE5NioNvUozBtNmBUy,2020-06-18 14:55:45.5090835,2020-06-18 14:55:45.5090847
1FuNNi2Fz0OieLEm2RzIxd,5sP8cr69717MErnIDcluTg,2020-03-01 22:45:28.2056614,2020-03-01 22:45:28.2056626
1FVo44KTXqxo3JxXADWTd9,4WMYjriobgGjisDIdKAfzA,2020-07-08 20:04:01.7615106,2020-07-08 20:04:01.7615107
1FwlK3oTrK60CBk54koZJg,3GrvlmYvl4yO05W2XfL3Ww,2020-01-03 19:56:33.7963070,2020-01-03 19:56:33.7963070
1fwQDVu3qVJfoRDTCYgszC,1CQmRrKfl6wKhhgLw1TUvS,2020-02-22 19:16:56.9354856,2020-02-22 19:16:56.9354869
1fwuUuFbqXJx3B17PUhFCE,0Ru3bRQUO6xAqRdWlRtSsf,2020-02-15 17:18:34.5950566,2020-02-15 17:18:34.5950577
1fwuUuFbqXJx3B17PUhFCE,0XCmDnrifwRc9RYUcFTcpo,2020-02-18 15:40:12.7219867,2020-02-18 15:40:12.7219880
1fwuUuFbqXJx3B17PUhFCE,4Y4mOs9FHGdrbfVNtg6v2J,2020-02-18 15:15:07.7001696,2020-02-18 15:15:07.7001708
1fwuUuFbqXJx3B17PUhFCE,5kHSFEtrXMjXnqSrgdg4bx,2020-02-18 15:15:07.7163165,2020-02-18 15:15:07.7163178
1fwuUuFbqXJx3B17PUhFCE,5mcXPIbGy9KzB97lr4VSk3,2020-02-18 15:15:07.7390318,2020-02-18 15:15:07.7390330
1fwuUuFbqXJx3B17PUhFCE,6V39cPq3fueR20iwBHPCIh,2020-02-18 15:15:07.7834118,2020-02-18 15:15:07.7834132
1fYdgyGBrMIEML5cuo5FpZ,0USZx50eApN045zIIyjePN,2019-03-15 22:45:19.6515867,2019-03-15 22:45:19.6515867
1FyLSXA1QrLVs1ed0pANU1,0Qlx2J8QhnX4INEz2soWOV,2020-01-17 04:21:44.3471450,2020-01-17 04:21:44.3471451
1fYVmAFB7sC7eDoF3mJXla,0NMfKNtRnvyF9QjlRvnv0I,2020-05-15 15:44:27.6578189,2020-05-15 15:44:27.6578199
1fYVmAFB7sC7eDoF3mJXla,1qNz5rynw3I9LU8uQRETsO,2020-05-21 20:56:13.2757434,2020-05-21 20:56:13.2757447
1g0fXhQMHAxlRyIBkCbuE7,7gKB72lW18lE0pfo9GMzMJ,2019-07-25 14:10:04.3719904,2019-07-25 14:10:04.3719905
1G1mX30GpUJqOr1QU2eBSs,15Mh8m2BGTUptR8yy7fNAS,2020-06-18 23:15:54.7896348,2020-06-18 23:15:54.7896361
1g1yxsNVPhMUl9GrMjEb2o,0xM88xobymkMgg46MStfnV,2019-01-25 01:13:03.8022665,2019-01-25 01:13:03.8022666
1g1yxsNVPhMUl9GrMjEb2o,4RCWB3V8V0dignt99LZ8vH,2020-01-17 04:21:40.7921342,2020-01-17 04:21:40.7921343
1G2QbSM5dLTtqeZHYnxXsF,1MNPabx6YEKXDxwXhiwv0X,2020-05-09 03:27:45.0403357,2020-05-09 03:27:45.0403368
1g8ObZDF4oPfho92ISSyNq,3WWOUB6SFpcRyJLFqdf3BX,2019-06-04 08:51:19.7966332,2019-06-04 08:51:19.7966333
1G9G7WwrXka3Z1r7aIDjI7,0I3q5fE6wg7LIfHGngUTnV,2019-02-21 00:53:36.0231402,2019-02-21 00:53:36.0231403
1G9G7WwrXka3Z1r7aIDjI7,1KQymTxNJfWk6vCD5ywKW2,2020-02-14 15:53:20.5325076,2020-02-14 15:53:20.5325095
1G9G7WwrXka3Z1r7aIDjI7,2faSzprTWJ7L1EkZNko4ww,2020-05-03 20:20:48.2487899,2020-05-03 20:20:48.2487910
1G9G7WwrXka3Z1r7aIDjI7,2gnP10XdjvCyshnV1qODWQ,2020-02-12 10:22:28.9254430,2020-02-12 10:22:28.9254430
1G9G7WwrXka3Z1r7aIDjI7,2PpruBYCo4H7WOBJ7Q2EwM,2019-02-21 00:03:36.4371963,2019-02-21 00:03:36.4371964
1G9G7WwrXka3Z1r7aIDjI7,4GdB5M7GbwLZLouktYocFC,2020-02-15 18:08:38.5071163,2020-02-15 18:08:38.5071176
1G9G7WwrXka3Z1r7aIDjI7,4TGHOWSNAwUXn5onDQr0P1,2020-02-20 21:01:10.0494268,2020-02-20 21:01:10.0494279
1G9G7WwrXka3Z1r7aIDjI7,4V3N5LvUOh3yDPP16cwAhE,2020-04-23 19:02:28.7947441,2020-04-23 19:02:28.7947453
1G9G7WwrXka3Z1r7aIDjI7,5z7mYFfhw6N6f23VwrokJD,2020-04-14 22:53:49.6292901,2020-04-14 22:53:49.6292913
1GaBsp1ICIp1e6udgE7fba,0BBOLOV5JntPL3341swIre,2019-02-21 00:53:37.0090563,2019-02-21 00:53:37.0090564
1GaBsp1ICIp1e6udgE7fba,0RmXtDH1cBMGImRrmn5xL6,2020-04-05 15:55:03.3702472,2020-04-05 15:55:03.3702485
1gALaWbNDnwS2ECV09sn2A,5MXujcofRLCS6nF6uTpdek,2019-03-17 15:35:12.2848411,2019-03-17 15:35:12.2848412
1gCIMGOuKxEAVRv0Xq1sBt,10Lpr3NqARjn7zCjemdpOT,2020-02-23 00:44:00.7602917,2020-02-23 00:44:00.7602929
1gCIMGOuKxEAVRv0Xq1sBt,5spG7Ow07jOsB9R3Ht7AJe,2019-01-25 01:19:35.3357286,2019-01-25 01:19:35.3357287
1gCIMGOuKxEAVRv0Xq1sBt,5wj7puuC1n2IVlOBkGH0p3,2019-01-25 01:19:47.8453146,2019-01-25 01:19:47.8453147
1gCIMGOuKxEAVRv0Xq1sBt,7FZbei765Wgsi6F4umd9Oc,2019-01-25 01:22:45.5747003,2019-01-25 01:22:45.5747004
1GDbiv3spRmZ1XdM1jQbT7,7BuSE9uTIw931wtZYzvZcQ,2019-07-19 14:00:01.6411420,2019-07-19 14:00:01.6411421
1GedScfXwlE0mqLZzzliN2,35uYMYEt6KHwYqzmCpkuBT,2019-11-20 05:31:14.1999586,2019-11-20 05:31:14.1999586
1Get2TyJRtQfT8oIwL74T2,3G9miuZ63YZIjwK68SDVsx,2020-05-14 10:59:10.4027799,2020-05-14 10:59:10.4027814
1Get2TyJRtQfT8oIwL74T2,48XrNPNwP1AHBilmG17FLB,2020-05-01 23:19:57.7279606,2020-05-01 23:19:57.7279618
1gFvHTW6FSJiw4FQ355I4K,4G2WtXPgkDl0dnwzoBbBSj,2020-02-28 16:34:31.7734245,2020-02-28 16:34:31.7734258
1gH9xoeNySnEkCtR2kbPiQ,2PWHJOR92tlIhNBxv5fIdN,2019-03-14 10:05:11.5823259,2019-03-14 10:05:11.5823260
1GJ03RP8m15KzoFVsvRKSx,4FTdqVASPQnV80sl85fVxx,2019-01-25 01:17:12.3486790,2019-01-25 01:17:12.3486791
1gJHc3CnaMo5Glzi8QFfpm,0rVvaNFmGSM2CzpXx9QBQq,2019-03-13 21:10:12.5558641,2019-03-13 21:10:12.5558642
1GkjJtv0nukxgx3YSPwRAW,52lpBNI9W6toQTgfQQIg7y,2020-06-13 01:58:31.5778156,2020-06-13 01:58:31.5778168
1GlMjIezcLwV3OFlX0uXOv,3pmn2D8yHs7KlDTleuGwlF,2020-03-14 12:31:04.2092884,2020-03-14 12:31:04.2092897
1GlMjIezcLwV3OFlX0uXOv,506nvAQgHmkGd13ipZuBwo,2020-02-12 10:24:13.7472326,2020-02-12 10:24:13.7472327
1GlMjIezcLwV3OFlX0uXOv,7gHc1qTfULiZEJufXZi83b,2020-01-03 19:56:17.9133624,2020-01-03 19:56:17.9133624
1GLtl8uqKmnyCWxHmw9tL4,6NWhfS1MxN5yTlDDH0ooRX,2020-01-26 22:56:43.8467841,2020-01-26 22:56:43.8467842
1GLtl8uqKmnyCWxHmw9tL4,7BHPGtpuuWWsvE7cCaMuEU,2019-02-27 10:13:43.3752972,2019-02-27 10:13:43.3752972
1Gm0kKaDx4GH6pQF88rjSK,1fp2uoWXPca3mIdxRHIgQm,2019-03-05 18:35:14.2460941,2019-03-05 18:35:14.2460942
1GMSYya3LtZhtlRCYB4kim,423L3TzqsrxJkkRckW5PMX,2020-03-30 13:13:04.2371892,2020-03-30 13:13:04.2371905
1GNqYPZX9xWLXHQfHKXXVu,4G2xz6VoK77bXvZePb9wAZ,2020-05-11 13:48:25.7503522,2020-05-11 13:48:25.7503535
1gnYFZ2mCeza4a5qNuFuH2,4ElQzcJic1q626nFNK3opb,2019-01-25 01:17:05.9702047,2019-01-25 01:17:05.9702047
1gnYFZ2mCeza4a5qNuFuH2,5fqLESYDoNsS1qZvmddL7a,2020-02-22 23:01:59.4801320,2020-02-22 23:01:59.4801331
1Gt39QnTBTndeyiJ5SO04q,5BGDIilZ6mNq413WtAU2FR,2019-03-22 02:40:14.2669961,2019-03-22 02:40:14.2669961
1Gt39QnTBTndeyiJ5SO04q,5Zp0ASRAlTJ6u1N0ELXLP8,2019-03-22 02:40:12.5915541,2019-03-22 02:40:12.5915542
1gTgYbp95jQxtRGoKe7BCB,4H7JXhwlLLBBI2K2vpmBhb,2020-01-17 10:11:23.8735946,2020-01-17 10:11:23.8735947
1GVgZYVXollElCpn7FCHaV,0SUHlXon0VcFF67ac2Zj3q,2019-03-01 01:23:42.2473542,2019-03-01 01:23:42.2473543
1GVgZYVXollElCpn7FCHaV,3DdQbt1EdmUN7saVPf3JHy,2019-03-29 14:40:51.8425765,2019-03-29 14:40:51.8425766
1gWjcmBsveEYMxOZ0VRi32,6xW2g0c5uSoa3S6xk9eI4j,2020-02-12 13:40:42.4787745,2020-02-12 13:40:42.4787756
1gWjcmBsveEYMxOZ0VRi32,6Yblv6BbZHIkyrpYl4E0Zk,2020-02-12 13:15:18.3363399,2020-02-12 13:15:18.3363412
1GxkXlMwML1oSg5eLPiAz3,0GyXfYRuvG9nt71zF99SER,2019-12-09 22:51:11.9929371,2019-12-09 22:51:11.9929372
1GxkXlMwML1oSg5eLPiAz3,1B8RSIxmwcjad7XUJjeCK2,2020-02-10 18:05:47.9099047,2020-02-10 18:05:47.9099048
1GxkXlMwML1oSg5eLPiAz3,1RMDXedcRno6rDBCbNHDJf,2019-12-09 22:51:13.5287405,2019-12-09 22:51:13.5287406
1GxkXlMwML1oSg5eLPiAz3,1rv46mRwDqMEhOBZ7vODg3,2019-12-10 23:01:16.5955643,2019-12-10 23:01:16.5955643
1GxkXlMwML1oSg5eLPiAz3,23EvkivHtoFgkSK5pckvwq,2019-12-12 00:51:12.1597886,2019-12-12 00:51:12.1597887
1GxkXlMwML1oSg5eLPiAz3,3ts3nBCGF7K9JvSjWVQfX8,2020-04-10 20:07:21.2774180,2020-04-10 20:07:21.2774194
1GxkXlMwML1oSg5eLPiAz3,4fIWvT19w9PR0VVBuPYpWA,2019-01-29 08:40:10.0118127,2019-01-29 08:40:10.0118128
1GxkXlMwML1oSg5eLPiAz3,5a1iz510sv2W9Dt1MvFd5R,2019-12-08 11:51:13.9430455,2019-12-08 11:51:13.9430456
1GxkXlMwML1oSg5eLPiAz3,5PuKlCjfEVIXl0ZBp5ZW9g,2019-12-18 19:46:12.7639979,2019-12-18 19:46:12.7639980
1GxkXlMwML1oSg5eLPiAz3,5qXUIehZetSx94f6QNT88w,2019-12-20 23:26:12.6625860,2019-12-20 23:26:12.6625861
1GxkXlMwML1oSg5eLPiAz3,67mgz7S5y7hnCE63YBjfO6,2019-12-10 23:01:15.5850544,2019-12-10 23:01:15.5850545
1GxkXlMwML1oSg5eLPiAz3,6RjvMuSa4ZCqPueIIO4IBs,2020-04-10 20:07:21.3564358,2020-04-10 20:07:21.3564370
1GxkXlMwML1oSg5eLPiAz3,7gtf27x5BZ183iSHMIlyV8,2019-12-10 23:01:13.1626922,2019-12-10 23:01:13.1626922
1GxkXlMwML1oSg5eLPiAz3,7ovHgp4XrRc2vSyXftHjNN,2020-04-10 19:42:18.7479652,2020-04-10 19:42:18.7479664
1gydLLHpbmraVz1LVZCW83,2ErwrsOg1h7ZbkxzrlKQnA,2019-04-28 12:11:26.7631457,2019-04-28 12:11:26.7631457
1h2OVSKRdJHnVqyCKqCLkf,0kLj7mr5DcHRxPkGgtrB7W,2020-03-29 18:02:15.5949454,2020-03-29 18:02:15.5949466
1h5mZb0u9bcFGeViohj87o,0x1h2PLZtZSvg0NVWCQAOa,2019-03-05 18:35:14.4954651,2019-03-05 18:35:14.4954652
1h5mZb0u9bcFGeViohj87o,2EH4zP9D5fsQPRjqzruJhT,2020-03-24 13:50:09.3388499,2020-03-24 13:50:09.3388512
1h5mZb0u9bcFGeViohj87o,2NeI2Mhf8dj2ID0ZYMs6eQ,2019-03-23 17:25:12.6110142,2019-03-23 17:25:12.6110142
1h5mZb0u9bcFGeViohj87o,2nLqea9qjjLm5kGew6Z7GS,2019-01-25 01:14:51.0243872,2019-01-25 01:14:51.0243873
1h5mZb0u9bcFGeViohj87o,7iiQFhRpOiCFPrbExwR5yw,2019-02-01 22:30:34.1273284,2019-02-01 22:30:34.1273285
1h6Cn3P4NGzXbaXidqURXs,0VffaI2jwQknRrxpECYHsF,2020-01-21 00:26:17.0478030,2020-01-21 00:26:17.0478031
1h6Cn3P4NGzXbaXidqURXs,2V65y3PX4DkRhy1djlxd9p,2020-01-21 00:26:25.9466969,2020-01-21 00:26:25.9466970
1h6Cn3P4NGzXbaXidqURXs,41KPpw0EZCytxNkmEMJVgr,2019-03-14 13:25:18.8265637,2019-03-14 13:25:18.8265638
1h6Cn3P4NGzXbaXidqURXs,5iY4ME9owPdS6R99Kcz5Gr,2019-01-25 01:19:05.6108609,2019-01-25 01:19:05.6108609
1HBjj22wzbscIZ9sEb5dyf,1SN1vSPsr4V4tIUTR3s8YW,2019-11-11 18:36:30.6791807,2019-11-11 18:36:30.6791808
1HBjj22wzbscIZ9sEb5dyf,1Te8WIfLudxjHTr66BL0JK,2019-03-14 11:45:14.0005371,2019-03-14 11:45:14.0005372
1HBjj22wzbscIZ9sEb5dyf,3M9Apu4OZfylLTFKvgEtKa,2019-07-10 12:30:09.2531046,2019-07-10 12:30:09.2531047
1HBjj22wzbscIZ9sEb5dyf,3NFvv5bC6HWtxUftIBm8Qd,2020-06-24 16:23:09.5254696,2020-06-24 16:23:09.5254699
1HBjj22wzbscIZ9sEb5dyf,3P3pw6C19j31Rnzgo3JG7o,2020-01-05 08:36:23.2056603,2020-01-05 08:36:23.2056604
1HBjj22wzbscIZ9sEb5dyf,3u1S1OmAUhx5DRlLrXqyp3,2020-01-25 16:56:23.8303858,2020-01-25 16:56:23.8303859
1HBjj22wzbscIZ9sEb5dyf,47OVNnZJzIkrsEiZ4n187p,2020-03-01 00:15:08.6454821,2020-03-01 00:15:08.6454833
1HBjj22wzbscIZ9sEb5dyf,4H0iUwnJaY9Ev07IP6DW5j,2019-11-28 10:36:12.1007903,2019-11-28 10:36:12.1007904
1HBjj22wzbscIZ9sEb5dyf,4M8x1TR36VMQMFMbGCdoyA,2019-02-15 11:33:40.5874667,2019-02-15 11:33:40.5874668
1HBjj22wzbscIZ9sEb5dyf,4NSW0Km5ZG60L8FthUebPJ,2019-04-20 14:36:28.3457692,2019-04-20 14:36:28.3457692
1HBjj22wzbscIZ9sEb5dyf,4QTuyRQshEZYurtIDfE6g0,2020-02-12 10:24:01.7817313,2020-02-12 10:24:01.7817314
1HBjj22wzbscIZ9sEb5dyf,5ZSl6gDoV6bPPxzmLeneV9,2020-01-05 08:36:13.7574468,2020-01-05 08:36:13.7574469
1HBjj22wzbscIZ9sEb5dyf,7DWNpgaSBMdEdGO4s3LGSw,2020-01-28 23:58:54.5161974,2020-01-28 23:58:54.5161986
1HBjj22wzbscIZ9sEb5dyf,7jEyX4bqaCSdMN4D4JNnVj,2020-05-21 14:41:00.0678529,2020-05-21 14:41:00.0678542
1HcAkAeL4xf02wzAnl7mIV,3wc0kpZM2lv5UlbA9NFteg,2020-02-18 09:49:58.8286319,2020-02-18 09:49:58.8286333
1HCE0pbqGLSvWaz5q4TeDd,5IVaPiiBCUgsNp3kWeU5c2,2019-01-25 01:19:05.1673346,2019-01-25 01:19:05.1673346
1hCkSJcXREhrodeIHQdav8,6U1FWnJarcU87AFCNdFkoV,2020-01-20 14:26:20.0322097,2020-01-20 14:26:20.0322097
1HcMKF2zXr12XNvN95DKvA,05FM9BKCZRZBzDsqlHVCl0,2019-11-20 03:26:14.0120082,2019-11-20 03:26:14.0120083
1HdSpgnFZUaN6T7q7IlO6v,4YjXmmB0xji0y0CAhJSz06,2019-05-21 00:41:24.5477859,2019-05-21 00:41:24.5477859
1HFhN9GjbBuSCRH2w4oG4O,3eE2pKsJXF3SOOTxo8Li0w,2019-03-15 19:00:16.5842245,2019-03-15 19:00:16.5842246
1HG9bf0SVvpRhQGllkSL8Z,59q8bctKwSGbjE8nff8mzF,2020-02-23 01:07:02.3554967,2020-02-23 01:07:02.3554980
1HgJEnOcelgP8gv1qXXkIk,7q9ZDnvzzBUrwv3XDPb7kb,2019-05-09 19:06:19.1050856,2019-05-09 19:06:19.1050857
1HGnzMzxvfaSkMi98DLkgo,5cnBqPh3jlnKCsYi3BeBsQ,2020-02-21 19:06:28.0843900,2020-02-21 19:06:28.0843912
1hII0FUxBvpT7bnuS7TQ6q,2pkYhGilLJDAX4jGGOsE8f,2019-11-24 12:26:14.5049000,2019-11-24 12:26:14.5049001
1HIUSy6Z18XvHfvsGPSWYx,1zchrk1boRCyXkUcJ22yQZ,2019-01-25 01:14:08.0315984,2019-01-25 01:14:08.0315985
1HIUSy6Z18XvHfvsGPSWYx,58LtMOwgUsR2RH70Du6hiK,2019-05-21 16:31:34.2200436,2019-05-21 16:31:34.2200437
1Hjgng1Og60TTxE9DwJu9M,1NQKEuPMGjKD3M8es7dTB8,2019-02-25 14:28:43.1720596,2019-02-25 14:28:43.1720596
1hKfL8hzFnDNEdIJkQcrCt,2mk7Y4RV9YwJEaePnQYcqf,2019-11-20 15:56:11.7280908,2019-11-20 15:56:11.7280909
1hMAjEbFcm5XMzFwIDfsAK,43gRXLgnpyG9qM7k98qCQH,2019-01-25 01:16:46.2217978,2019-01-25 01:16:46.2217978
1HMhQzj2QXxR40zGDdaK6y,0fWYBAqQcUgrTB7YKMOWsj,2019-03-15 20:15:12.4836595,2019-03-15 20:15:12.4836596
1HMhQzj2QXxR40zGDdaK6y,5B3MRWwvSb3dhpyEhyauGG,2019-03-16 22:55:16.2783815,2019-03-16 22:55:16.2783816
1hNaHKp2Za5YdOAG0WnRbc,19CsnqxGXGvptY6v4NWvk8,2019-02-28 20:23:42.5013180,2019-02-28 20:23:42.5013181
1HOeqtP7tHkKNJNLzQ2tnr,05MqkhneIhKSPJ76FBSULY,2020-04-14 16:13:42.4861760,2020-04-14 16:13:42.4861773
1HOeqtP7tHkKNJNLzQ2tnr,0M2c48VMsuyFUxXm5cJ5oR,2020-05-04 10:05:47.5775971,2020-05-04 10:05:47.5775986
1HOeqtP7tHkKNJNLzQ2tnr,0Ou9ZGEhuxJwu5SbEp2XQp,2020-02-10 18:05:37.1423278,2020-02-10 18:05:37.1423279
1HOeqtP7tHkKNJNLzQ2tnr,0R3OsaMMAK5IMFMhnk24OS,2020-07-07 11:08:14.9179226,2020-07-07 11:08:14.9179227
1HOeqtP7tHkKNJNLzQ2tnr,1iAexzag3WmXPIWc3itxsS,2020-04-14 16:13:42.5298388,2020-04-14 16:13:42.5298402
1HOeqtP7tHkKNJNLzQ2tnr,1IudVcAziTe0kOu3De3jDt,2020-03-16 14:31:53.5346248,2020-03-16 14:31:53.5346260
1HOeqtP7tHkKNJNLzQ2tnr,1rg9i5UE2qefjows4qWlOl,2020-05-04 10:05:47.5958989,2020-05-04 10:05:47.5959001
1HOeqtP7tHkKNJNLzQ2tnr,1SN1gifVAKecU85lZggS8k,2020-02-12 10:22:10.1728366,2020-02-12 10:22:10.1728367
1HOeqtP7tHkKNJNLzQ2tnr,1vQJo9Z9bvaeqdoFh4W097,2020-03-16 14:31:53.7357099,2020-03-16 14:31:53.7357111
1HOeqtP7tHkKNJNLzQ2tnr,22h9kZ4NcaCs74Mz5qTxIn,2020-02-12 10:22:19.3973456,2020-02-12 10:22:19.3973457
1HOeqtP7tHkKNJNLzQ2tnr,2CbNotJrF4eQ7cu9JUn1CJ,2020-05-15 08:39:27.2814005,2020-05-15 08:39:27.2814038
1HOeqtP7tHkKNJNLzQ2tnr,2cUC5EKLop2dZr45cRpyds,2020-04-14 15:48:44.2793850,2020-04-14 15:48:44.2793861
1HOeqtP7tHkKNJNLzQ2tnr,2hYlAwB0Tmlo6OFvrmhZ2L,2020-05-04 08:25:48.4934483,2020-05-04 08:25:48.4934496
1HOeqtP7tHkKNJNLzQ2tnr,2IHnrnwOTvraXRSOVFVDS1,2020-05-12 15:38:43.0669896,2020-05-12 15:38:43.0669909
1HOeqtP7tHkKNJNLzQ2tnr,3EI5hCVItB6s7v6APkYJUW,2020-05-12 16:03:43.4188986,2020-05-12 16:03:43.4188999
1HOeqtP7tHkKNJNLzQ2tnr,3fAs1GvVMjMeMCTdjyQgyC,2020-03-18 14:02:49.5680715,2020-03-18 14:02:49.5680728
1HOeqtP7tHkKNJNLzQ2tnr,3H6ntFP4cmGzYS0O3rtVyp,2020-04-14 16:13:42.5463190,2020-04-14 16:13:42.5463203
1HOeqtP7tHkKNJNLzQ2tnr,3jvXuqL3BohBKuR7UTs77Z,2020-07-07 10:43:12.8706014,2020-07-07 10:43:12.8706015
1HOeqtP7tHkKNJNLzQ2tnr,3WE4LS3Kag7thMS4yPLOxj,2020-05-12 16:28:43.8633240,2020-05-12 16:28:43.8633250
1HOeqtP7tHkKNJNLzQ2tnr,48RB9UWejJxtNJcmNyyh4j,2020-02-12 10:23:37.8980129,2020-02-12 10:23:37.8980130
1HOeqtP7tHkKNJNLzQ2tnr,499nKB8nH9NdGlCkxW1dvO,2020-05-04 10:05:47.6491780,2020-05-04 10:05:47.6491792
1HOeqtP7tHkKNJNLzQ2tnr,4CNI0d2PFkhVxAljz1S96z,2020-04-09 10:47:00.1409759,2020-04-09 10:47:00.1409770
1HOeqtP7tHkKNJNLzQ2tnr,4FlMzWJ4TtOhYdiYD2l5ex,2020-05-12 16:03:43.4646356,2020-05-12 16:03:43.4646368
1HOeqtP7tHkKNJNLzQ2tnr,4Kxribw8agTbMRLmAJcTRn,2020-02-20 08:30:52.2362340,2020-02-20 08:30:52.2362353
1HOeqtP7tHkKNJNLzQ2tnr,4L2F0LcDVtNrFc1K4lmx3m,2020-02-14 17:33:12.0424217,2020-02-14 17:33:12.0424230
1HOeqtP7tHkKNJNLzQ2tnr,4mIucROkc8m8EZtHKmJkqE,2020-05-12 16:28:43.9063140,2020-05-12 16:28:43.9063154
1HOeqtP7tHkKNJNLzQ2tnr,4MOMOLNBp6YiEDDhgKpZPe,2020-06-10 12:42:42.1948988,2020-06-10 12:42:42.1949000
1HOeqtP7tHkKNJNLzQ2tnr,4QChN5KeUArsgLYQwg8xUn,2020-07-08 09:38:36.9323451,2020-07-08 09:38:36.9323451
1HOeqtP7tHkKNJNLzQ2tnr,4u58myxbCSM73XAI9iuV7p,2020-05-13 07:53:51.9890092,2020-05-13 07:53:51.9890104
1HOeqtP7tHkKNJNLzQ2tnr,4wjKBHUbARaVSnVUviim80,2020-05-04 10:05:47.6863232,2020-05-04 10:05:47.6863246
1HOeqtP7tHkKNJNLzQ2tnr,5DN1QdgodyvoM4efdXUR1c,2020-02-12 10:24:27.6600046,2020-02-12 10:24:27.6600047
1HOeqtP7tHkKNJNLzQ2tnr,5EMorUsuOmYSWwmCPfSJQ6,2020-03-18 14:52:32.8023263,2020-03-18 14:52:32.8023277
1HOeqtP7tHkKNJNLzQ2tnr,63bKXCZZW82MrJFTc0ymyZ,2020-07-08 09:38:37.0004346,2020-07-08 09:38:37.0004347
1HOeqtP7tHkKNJNLzQ2tnr,6GcPnXbkPm2OFC60hdD1Gh,2020-06-10 15:12:37.3652933,2020-06-10 15:12:37.3652945
1HOeqtP7tHkKNJNLzQ2tnr,6H4Spy8YIRKp4mrsL4Q6sv,2020-06-17 09:20:22.6159497,2020-06-17 09:20:22.6159510
1HOeqtP7tHkKNJNLzQ2tnr,6I5cQVYvoc5dqpyYvYHpSw,2020-05-04 08:25:48.8777861,2020-05-04 08:25:48.8777874
1HOeqtP7tHkKNJNLzQ2tnr,6JB1nrWc7hW5alxNOyvuG2,2020-07-08 09:38:37.0262483,2020-07-08 09:38:37.0262485
1HOeqtP7tHkKNJNLzQ2tnr,6LtR9Sz2copzqmpcrkbYxU,2020-03-16 16:37:02.2702987,2020-03-16 16:37:02.2703001
